MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1913391	Ifitm3	interferon induced transmembrane protein 3	7		type I interferon signaling pathway			IBA	PTN000360680 	J:265628 	
MGI:1913391	Ifitm3	interferon induced transmembrane protein 3	7		type I interferon signaling pathway			IDA		J:157631 	
MGI:2686976	Ifitm6	interferon induced transmembrane protein 6	7		response to interferon-gamma			IBA	PTN000360680 	J:265628 	
MGI:2686976	Ifitm6	interferon induced transmembrane protein 6	7		type I interferon signaling pathway			IBA	PTN000360680 	J:265628 	
MGI:1921732	Ifitm7	interferon induced transmembrane protein 7	16		response to interferon-gamma			IBA	PTN000360680 	J:265628 	
MGI:1921732	Ifitm7	interferon induced transmembrane protein 7	16		type I interferon signaling pathway			IBA	PTN000360680 	J:265628 	
MGI:107668	Ifna1	interferon alpha 1	4		type I interferon signaling pathway			IDA		J:213232 	
MGI:107658	Ifnar1	interferon (alpha and beta) receptor 1	16		type I interferon signaling pathway			IDA		J:208239 	
MGI:107658	Ifnar1	interferon (alpha and beta) receptor 1	16		type I interferon signaling pathway			IMP		J:228118 J:235021 	
MGI:107658	Ifnar1	interferon (alpha and beta) receptor 1	16		type I interferon signaling pathway			ISO	P17181 	J:164563 	
MGI:1098243	Ifnar2	interferon (alpha and beta) receptor 2	16		type I interferon signaling pathway			IBA	PTN000466380 	J:265628 	
MGI:1098243	Ifnar2	interferon (alpha and beta) receptor 2	16		type I interferon signaling pathway			ISO	P48551 	J:164563 	
MGI:107657	Ifnb1	interferon beta 1, fibroblast	4		type I interferon signaling pathway			IMP		J:235021 	
MGI:107657	Ifnb1	interferon beta 1, fibroblast	4		type I interferon signaling pathway			ISO	P01574 	J:164563 	
MGI:107656	Ifng	interferon gamma	10		interferon-gamma-mediated signaling pathway			IDA		J:197027 	
MGI:107656	Ifng	interferon gamma	10		interferon-gamma-mediated signaling pathway			ISO	P01579 	J:164563 	
MGI:3647279	Ifnl2	interferon lambda 2	7		innate immune response			IBA	PTN001277107 	J:265628 	
MGI:2450574	Ifnl3	interferon lambda 3	7		innate immune response			IBA	PTN001277107 	J:265628 	
MGI:2450574	Ifnl3	interferon lambda 3	7		innate immune response			IDA		J:132349 	
MGI:96434	Igf2	insulin-like growth factor 2	7		negative regulation of natural killer cell mediated cytotoxicity			ISO	RGD:2870 	J:155856 	
MGI:96444	Igha	immunoglobulin heavy constant alpha	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96447	Ighd	immunoglobulin heavy constant delta	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:2685746	Ighe	Immunoglobulin heavy constant epsilon	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:2144967	Ighg	Immunoglobulin heavy chain (gamma polypeptide)	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96446	Ighg1	immunoglobulin heavy constant gamma 1 (G1m marker)	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96443	Ighg2a	immunoglobulin heavy constant gamma 2A	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96445	Ighg2b	immunoglobulin heavy constant gamma 2B	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:2686979	Ighg2c	immunoglobulin heavy constant gamma 2C	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:2144790	Ighg3	Immunoglobulin heavy constant gamma 3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96448	Ighm	immunoglobulin heavy constant mu	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439618	Ighv1-4	immunoglobulin heavy variable 1-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3704121	Ighv1-5	immunoglobulin heavy variable V1-5	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3704122	Ighv1-7	immunoglobulin heavy variable V1-7	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439621	Ighv1-9	immunoglobulin heavy variable V1-9	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:5009835	Ighv1-11	immunoglobulin heavy variable V1-11	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3646284	Ighv1-12	immunoglobulin heavy variable V1-12	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439782	Ighv1-15	immunoglobulin heavy variable 1-15	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3647704	Ighv1-16	immunoglobulin heavy variable 1-16	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439780	Ighv1-18	immunoglobulin heavy variable V1-18	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439779	Ighv1-19	immunoglobulin heavy variable V1-19	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644607	Ighv1-20	immunoglobulin heavy variable V1-20	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439784	Ighv1-22	immunoglobulin heavy variable 1-22	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3815050	Ighv1-23	immunoglobulin heavy variable V1-23	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3815052	Ighv1-24	immunoglobulin heavy variable V1-24	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439641	Ighv1-26	immunoglobulin heavy variable 1-26	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439889	Ighv1-31	immunoglobulin heavy variable 1-31	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439659	Ighv1-34	immunoglobulin heavy variable 1-34	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439639	Ighv1-36	immunoglobulin heavy variable 1-36	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439640	Ighv1-37	immunoglobulin heavy variable 1-37	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439888	Ighv1-39	immunoglobulin heavy variable 1-39	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3704123	Ighv1-42	immunoglobulin heavy variable V1-42	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3704124	Ighv1-43	immunoglobulin heavy variable V1-43	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439890	Ighv1-47	immunoglobulin heavy variable 1-47	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439754	Ighv1-49	immunoglobulin heavy variable 1-49	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439753	Ighv1-50	immunoglobulin heavy variable 1-50	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439752	Ighv1-52	immunoglobulin heavy variable 1-52	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3576502	Ighv1-53	immunoglobulin heavy variable 1-53	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3647133	Ighv1-54	immunoglobulin heavy variable V1-54	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439716	Ighv1-55	immunoglobulin heavy variable 1-55	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439715	Ighv1-56	immunoglobulin heavy variable 1-56	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439557	Ighv1-58	immunoglobulin heavy variable 1-58	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644474	Ighv1-59	immunoglobulin heavy variable V1-59	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439824	Ighv1-61	immunoglobulin heavy variable 1-61	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644968	Ighv1-62-2	immunoglobulin heavy variable 1-62-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3648544	Ighv1-62-3	immunoglobulin heavy variable 1-62-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3642755	Ighv1-63	immunoglobulin heavy variable V1-63	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439789	Ighv1-64	immunoglobulin heavy variable 1-64	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439825	Ighv1-66	immunoglobulin heavy variable 1-66	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645228	Ighv1-67	immunoglobulin heavy variable V1-67	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439632	Ighv1-69	immunoglobulin heavy variable 1-69	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439633	Ighv1-72	immunoglobulin heavy variable 1-72	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439634	Ighv1-74	immunoglobulin heavy variable V1-74	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439735	Ighv1-75	immunoglobulin heavy variable 1-75	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439737	Ighv1-76	immunoglobulin heavy variable 1-76	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439670	Ighv1-77	immunoglobulin heavy variable 1-77	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439736	Ighv1-78	immunoglobulin heavy variable 1-78	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439738	Ighv1-80	immunoglobulin heavy variable 1-80	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439635	Ighv1-81	immunoglobulin heavy variable 1-81	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439671	Ighv1-82	immunoglobulin heavy variable 1-82	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644235	Ighv1-84	immunoglobulin heavy variable 1-84	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645723	Ighv1-85	immunoglobulin heavy variable 1-85	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439894	Ighv2-2	immunoglobulin heavy variable 2-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439872	Ighv2-3	immunoglobulin heavy variable 2-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3643263	Ighv2-4	immunoglobulin heavy variable V2-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439517	Ighv2-5	immunoglobulin heavy variable 2-5	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439518	Ighv2-6	immunoglobulin heavy variable 2-6	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439811	Ighv2-6-8	immunoglobulin heavy variable 2-6-8	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439521	Ighv2-7	immunoglobulin heavy variable 2-7	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439624	Ighv2-9	immunoglobulin heavy variable 2-9	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439519	Ighv2-9-1	immunoglobulin heavy variable 2-9-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439534	Ighv3-1	immunoglobulin heavy variable 3-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3643949	Ighv3-3	immunoglobulin heavy variable V3-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644034	Ighv3-4	immunoglobulin heavy variable V3-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3648045	Ighv3-5	immunoglobulin heavy variable 3-5	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439856	Ighv3-6	immunoglobulin heavy variable 3-6	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645298	Ighv3-8	immunoglobulin heavy variable V3-8	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439536	Ighv4-1	immunoglobulin heavy variable 4-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439893	Ighv5-2	immunoglobulin heavy variable 5-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439895	Ighv5-4	immunoglobulin heavy variable 5-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439815	Ighv5-6	immunoglobulin heavy variable 5-6	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439873	Ighv5-9	immunoglobulin heavy variable 5-9	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439810	Ighv5-9-1	immunoglobulin heavy variable 5-9-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439516	Ighv5-12	immunoglobulin heavy variable 5-12	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645977	Ighv5-12-4	immunoglobulin heavy variable 5-12-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439812	Ighv5-15	immunoglobulin heavy variable 5-15	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439556	Ighv5-16	immunoglobulin heavy variable 5-16	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439533	Ighv5-17	immunoglobulin heavy variable 5-17	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439854	Ighv6-3	immunoglobulin heavy variable 6-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3704120	Ighv6-4	immunoglobulin heavy variable V6-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3647134	Ighv6-5	immunoglobulin heavy variable V6-5	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439619	Ighv6-6	immunoglobulin heavy variable 6-6	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644477	Ighv6-7	immunoglobulin heavy variable V6-7	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439623	Ighv7-2	immunoglobulin heavy variable 7-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439763	Ighv7-4	immunoglobulin heavy variable 7-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3647474	Ighv8-2	immunoglobulin heavy variable V8-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3646040	Ighv8-4	immunoglobulin heavy variable V8-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645478	Ighv8-5	immunoglobulin heavy variable V8-5	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3645823	Ighv8-6	immunoglobulin heavy variable V8-6	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3815333	Ighv8-8	immunoglobulin heavy variable 8-8	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644475	Ighv8-9	immunoglobulin heavy variable V8-9	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3644925	Ighv8-11	immunoglobulin heavy variable V8-11	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3642873	Ighv8-12	immunoglobulin heavy variable V8-12	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439734	Ighv8-13	immunoglobulin heavy variable 8-13	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439911	Ighv9-1	immunoglobulin heavy variable 9-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3643816	Ighv9-2	immunoglobulin heavy variable V9-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3642720	Ighv9-3	immunoglobulin heavy variable V9-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3646379	Ighv9-4	immunoglobulin heavy variable 9-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439620	Ighv10-1	immunoglobulin heavy variable 10-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3648785	Ighv10-3	immunoglobulin heavy variable V10-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439535	Ighv11-1	immunoglobulin heavy variable 11-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4947968	Ighv11-2	immunoglobulin heavy variable V11-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3646760	Ighv12-3	immunoglobulin heavy variable V12-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3705861	Ighv13-2	immunoglobulin heavy variable 13-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439920	Ighv14-1	immunoglobulin heavy variable 14-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439607	Ighv14-2	immunoglobulin heavy variable 14-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439764	Ighv14-3	immunoglobulin heavy variable V14-3	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4439765	Ighv14-4	immunoglobulin heavy variable 14-4	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:4947963	Ighv15-2	immunoglobulin heavy variable V15-2	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:3643819	Ighv16-1	immunoglobulin heavy variable 16-1	12		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96495	Igkc	immunoglobulin kappa constant	6		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:99546	Iglc1	immunoglobulin lambda constant 1	16		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:99547	Iglc2	immunoglobulin lambda constant 2	16		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:99886	Iglc3	immunoglobulin lambda constant 3	16		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:96529	Igll1	immunoglobulin lambda-like polypeptide 1	16		innate immune response			IBA	PTN001510949 	J:265628 	
MGI:1926259	Iigp1	interferon inducible GTPase 1	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1929612	Ikbke	inhibitor of kappaB kinase epsilon	1		positive regulation of type I interferon-mediated signaling pathway			IMP		J:235021 	
MGI:1929612	Ikbke	inhibitor of kappaB kinase epsilon	1		response to type I interferon	happens in lung		IDA		J:222665 	
MGI:104975	Il1rap	interleukin 1 receptor accessory protein	16		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1913107	Il1rl2	interleukin 1 receptor-like 2	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96556	Il4	interleukin 4	11		innate immune response in mucosa			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		innate immune response in mucosa			IDA		J:172916 	
MGI:96539	Il12a	interleukin 12a	3		positive regulation of natural killer cell mediated cytotoxicity			ISO	P29459 	J:164563 	
MGI:96539	Il12a	interleukin 12a	3		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	P29459 	J:164563 	
MGI:96540	Il12b	interleukin 12b	11		cellular response to interferon-gamma			IDA		J:155210 	
MGI:96540	Il12b	interleukin 12b	11		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	P29460 	J:164563 	
MGI:104579	Il12rb1	interleukin 12 receptor, beta 1	8		cellular response to interferon-gamma			ISO	P42701 	J:164563 	
MGI:107364	Il17a	interleukin 17A	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2676631	Il17f	interleukin 17F	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107399	Il17ra	interleukin 17 receptor A	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107936	Il18	interleukin 18	9		natural killer cell mediated cytotoxicity			IDA		J:98417 	
MGI:1338888	Il18rap	interleukin 18 receptor accessory protein	1		positive regulation of natural killer cell mediated cytotoxicity	happens at the same time as cellular response to interleukin-18		IMP	MGI:3579137 	J:98417 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of natural killer cell cytokine production	regulates a function/process that happens in bone marrow,regulates a function/process that happens in natural killer cell		IDA		J:88003 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of natural killer cell mediated cytotoxicity			IBA	PTN000372073 	J:265628 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in bone marrow,regulates a function/process that happens in natural killer cell		IDA		J:88003 	
MGI:1890474	Il21	interleukin 21	3		positive regulation of natural killer cell mediated cytotoxicity			ISO	Q9HBE4 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2181693	Il23r	interleukin 23 receptor	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2181693	Il23r	interleukin 23 receptor	6		response to interferon-gamma			ISO	Q5VWK5 	J:164563 	
MGI:2384409	Il27	interleukin 27	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1923777	Il34	interleukin 34	8		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1859324	Il36a	interleukin 36A	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1916927	Il36b	interleukin 36B	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2449929	Il36g	interleukin 36G	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1859325	Il36rn	interleukin 36 receptor antagonist	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:106281	Ilrun	inflammation and lipid regulator with UBA-like and NBR1-like domains	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1921579	Inava	innate immunity activator	1		innate immune response			ISO	Q3KP66 	J:164563 	
MGI:96573	Ins2	insulin II	7		negative regulation of respiratory burst involved in inflammatory response			ISO	P01308 	J:164563 	
MGI:2152414	Ipo7	importin 7	7		innate immune response	has the participant macrophage		IMP		J:155125 	
MGI:107420	Irak1	interleukin-1 receptor-associated kinase 1	X		innate immune response			IBA	PTN000701420 	J:265628 	
MGI:107420	Irak1	interleukin-1 receptor-associated kinase 1	X		type I interferon signaling pathway			ISO	P51617 	J:164563 	
MGI:1921164	Irak3	interleukin-1 receptor-associated kinase 3	10		negative regulation of innate immune response			IMP		J:78189 	
MGI:2182474	Irak4	interleukin-1 receptor-associated kinase 4	15		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96590	Irf1	interferon regulatory factor 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96590	Irf1	interferon regulatory factor 1	11		interferon-gamma-mediated signaling pathway			IMP		J:183131 	
MGI:96590	Irf1	interferon regulatory factor 1	11		regulation of innate immune response			TAS		J:183131 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		positive regulation of type I interferon-mediated signaling pathway			IMP		J:123411 	
MGI:1859179	Irf3	interferon regulatory factor 3	7		type I interferon signaling pathway			IMP		J:235021 	
MGI:1350924	Irf5	interferon regulatory factor 5	6		innate immune response			IDA		J:97567 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		positive regulation of type I interferon-mediated signaling pathway			IMP		J:123411 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		regulation of innate immune response			TAS		J:97662 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		type I interferon signaling pathway			IMP		J:235021 	
MGI:96395	Irf8	interferon regulatory factor 8	8		cellular response to interferon-gamma			ISO	Q02556 	J:164563 	
MGI:107567	Irgm1	immunity-related GTPase family M member 1	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107567	Irgm1	immunity-related GTPase family M member 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:107567	Irgm1	immunity-related GTPase family M member 1	11		positive regulation of interferon-gamma-mediated signaling pathway	happens in macrophage		IMP		J:112322 	
MGI:1926262	Irgm2	immunity-related GTPase family M member 2	11		innate immune response			ISO	A1A4Y4 	J:164563 	
MGI:1926262	Irgm2	immunity-related GTPase family M member 2	11		positive regulation of interferon-gamma-mediated signaling pathway			ISO	A1A4Y4 	J:164563 	
MGI:1926262	Irgm2	immunity-related GTPase family M member 2	11		response to interferon-gamma			IDA		J:64689 	
MGI:1926262	Irgm2	immunity-related GTPase family M member 2	11		response to interferon-gamma			IMP		J:150323 	
MGI:1855694	Isg15	ISG15 ubiquitin-like modifier	4		response to type I interferon			ISO	P05161 	J:164563 	
MGI:1928895	Isg20	interferon-stimulated protein	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1202301	Itch	itchy, E3 ubiquitin protein ligase	2		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96629	Jak2	Janus kinase 2	19		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96629	Jak2	Janus kinase 2	19		interferon-gamma-mediated signaling pathway			ISO	RGD:2939 	J:155856 	
MGI:99928	Jak3	Janus kinase 3	8		innate immune response			IEA	KW-0399 	J:60000 	
MGI:96493	Jchain	immunoglobulin joining chain	5		innate immune response			ISO	P01591 	J:164563 	
MGI:1098268	Kif5b	kinesin family member 5B	18		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1098240	Kif16b	kinesin family member 16B	2		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107539	Klrb1b	killer cell lectin-like receptor subfamily B member 1B	6		negative regulation of natural killer cell mediated cytotoxicity			IDA		J:54974 J:54975 J:86948 J:89706 	
MGI:107539	Klrb1b	killer cell lectin-like receptor subfamily B member 1B	6		negative regulation of natural killer cell mediated cytotoxicity			IGI	MGI:2135589 	J:150111 	
MGI:107538	Klrb1c	killer cell lectin-like receptor subfamily B member 1C	6		positive regulation of natural killer cell mediated cytotoxicity			IDA		J:54974 J:54975 	
MGI:1336161	Klrc1	killer cell lectin-like receptor subfamily C, member 1	6		negative regulation of natural killer cell mediated cytotoxicity			ISO	P26715 	J:164563 	
MGI:1196275	Klrd1	killer cell lectin-like receptor, subfamily D, member 1	6		natural killer cell mediated immunity			ISO	Q13241 	J:164563 	
MGI:1196275	Klrd1	killer cell lectin-like receptor, subfamily D, member 1	6		negative regulation of natural killer cell mediated cytotoxicity			ISO	Q13241 	J:164563 	
MGI:1196275	Klrd1	killer cell lectin-like receptor, subfamily D, member 1	6		positive regulation of natural killer cell mediated cytotoxicity			ISO	Q13241 	J:164563 	
MGI:1196275	Klrd1	killer cell lectin-like receptor, subfamily D, member 1	6		stimulatory C-type lectin receptor signaling pathway			ISO	Q13241 	J:164563 	
MGI:2662547	Klre1	killer cell lectin-like receptor family E member 1	6		negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	RGD:727903 	J:155856 	
MGI:2662547	Klre1	killer cell lectin-like receptor family E member 1	6		positive regulation of natural killer cell mediated cytotoxicity			IMP		J:87433 	
MGI:2662547	Klre1	killer cell lectin-like receptor family E member 1	6		stimulatory C-type lectin receptor signaling pathway	happens in natural killer cell		IDA		J:87433 	
MGI:1355294	Klrg1	killer cell lectin-like receptor subfamily G, member 1	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		positive regulation of natural killer cell mediated cytotoxicity			IBA	PTN000514058 	J:265628 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		positive regulation of natural killer cell mediated cytotoxicity			IDA		J:92687 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		positive regulation of natural killer cell mediated cytotoxicity			IMP		J:82077 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target			ISO	RGD:3180 	J:155856 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		stimulatory C-type lectin receptor signaling pathway			IMP		J:82077 	
MGI:96698	Krt1	keratin 1	15		complement activation, lectin pathway			ISO	P04264 	J:164563 	
MGI:96690	Krt16	keratin 16	11		innate immune response			IMP		J:202957 	
MGI:1918039	Kynu	kynureninase	2		response to interferon-gamma			ISO	Q16719 	J:164563 	
MGI:2445077	Lacc1	laccase domain containing 1	14		innate immune response			IEA	KW-0399 	J:60000 	
MGI:106588	Lag3	lymphocyte-activation gene 3	6		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IDA		J:32509 	
