MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:4439736	Ighv1-78	immunoglobulin heavy variable 1-78	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439738	Ighv1-80	immunoglobulin heavy variable 1-80	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439635	Ighv1-81	immunoglobulin heavy variable 1-81	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439671	Ighv1-82	immunoglobulin heavy variable 1-82	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644235	Ighv1-84	immunoglobulin heavy variable 1-84	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3645723	Ighv1-85	immunoglobulin heavy variable 1-85	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439894	Ighv2-2	immunoglobulin heavy variable 2-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439872	Ighv2-3	immunoglobulin heavy variable 2-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3643263	Ighv2-4	immunoglobulin heavy variable V2-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439517	Ighv2-5	immunoglobulin heavy variable 2-5	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439518	Ighv2-6	immunoglobulin heavy variable 2-6	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439811	Ighv2-6-8	immunoglobulin heavy variable 2-6-8	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439521	Ighv2-7	immunoglobulin heavy variable 2-7	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439624	Ighv2-9	immunoglobulin heavy variable 2-9	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439519	Ighv2-9-1	immunoglobulin heavy variable 2-9-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439534	Ighv3-1	immunoglobulin heavy variable 3-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3643949	Ighv3-3	immunoglobulin heavy variable V3-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644034	Ighv3-4	immunoglobulin heavy variable V3-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3648045	Ighv3-5	immunoglobulin heavy variable 3-5	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439856	Ighv3-6	immunoglobulin heavy variable 3-6	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3645298	Ighv3-8	immunoglobulin heavy variable V3-8	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439536	Ighv4-1	immunoglobulin heavy variable 4-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439893	Ighv5-2	immunoglobulin heavy variable 5-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439895	Ighv5-4	immunoglobulin heavy variable 5-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439815	Ighv5-6	immunoglobulin heavy variable 5-6	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439873	Ighv5-9	immunoglobulin heavy variable 5-9	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439810	Ighv5-9-1	immunoglobulin heavy variable 5-9-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439516	Ighv5-12	immunoglobulin heavy variable 5-12	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3645977	Ighv5-12-4	immunoglobulin heavy variable 5-12-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439812	Ighv5-15	immunoglobulin heavy variable 5-15	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439556	Ighv5-16	immunoglobulin heavy variable 5-16	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439533	Ighv5-17	immunoglobulin heavy variable 5-17	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439854	Ighv6-3	immunoglobulin heavy variable 6-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3704120	Ighv6-4	immunoglobulin heavy variable V6-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3647134	Ighv6-5	immunoglobulin heavy variable V6-5	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439619	Ighv6-6	immunoglobulin heavy variable 6-6	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644477	Ighv6-7	immunoglobulin heavy variable V6-7	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439623	Ighv7-2	immunoglobulin heavy variable 7-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439763	Ighv7-4	immunoglobulin heavy variable 7-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3647474	Ighv8-2	immunoglobulin heavy variable V8-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3646040	Ighv8-4	immunoglobulin heavy variable V8-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3645478	Ighv8-5	immunoglobulin heavy variable V8-5	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3645823	Ighv8-6	immunoglobulin heavy variable V8-6	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3815333	Ighv8-8	immunoglobulin heavy variable 8-8	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644475	Ighv8-9	immunoglobulin heavy variable V8-9	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644925	Ighv8-11	immunoglobulin heavy variable V8-11	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3642873	Ighv8-12	immunoglobulin heavy variable V8-12	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439734	Ighv8-13	immunoglobulin heavy variable 8-13	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439911	Ighv9-1	immunoglobulin heavy variable 9-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3643816	Ighv9-2	immunoglobulin heavy variable V9-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3642720	Ighv9-3	immunoglobulin heavy variable V9-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3646379	Ighv9-4	immunoglobulin heavy variable 9-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439620	Ighv10-1	immunoglobulin heavy variable 10-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3648785	Ighv10-3	immunoglobulin heavy variable V10-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439535	Ighv11-1	immunoglobulin heavy variable 11-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4947968	Ighv11-2	immunoglobulin heavy variable V11-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3646760	Ighv12-3	immunoglobulin heavy variable V12-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3705861	Ighv13-2	immunoglobulin heavy variable 13-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439920	Ighv14-1	immunoglobulin heavy variable 14-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439607	Ighv14-2	immunoglobulin heavy variable 14-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439764	Ighv14-3	immunoglobulin heavy variable V14-3	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4439765	Ighv14-4	immunoglobulin heavy variable 14-4	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:4947963	Ighv15-2	immunoglobulin heavy variable V15-2	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3643819	Ighv16-1	immunoglobulin heavy variable 16-1	12		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:96495	Igkc	immunoglobulin kappa constant	6		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:3644894	Igkv2-112	immunoglobulin kappa variable 2-112	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2686370	Igkv4-55	immunoglobulin kappa variable 4-55	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:3642817	Igkv5-48	immunoglobulin kappa variable 5-48	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:3577282	Igkv7-33	immunoglobulin kappa chain variable 7-33	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:3525017	Igkv9-129	immunoglobulin kappa variable 9-129	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:4439772	Igkv12-41	immunoglobulin kappa chain variable 12-41	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:99546	Iglc1	immunoglobulin lambda constant 1	16		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:99547	Iglc2	immunoglobulin lambda constant 2	16		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:99886	Iglc3	immunoglobulin lambda constant 3	16		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:96529	Igll1	immunoglobulin lambda-like polypeptide 1	16		complement activation, classical pathway			IBA	PTN001510949 	J:265628 	
MGI:99548	Iglv2	immunoglobulin lambda variable 2	16		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96543	Il1b	interleukin 1 beta	2		positive regulation of T-helper 1 cell cytokine production			ISO	P01584 	J:164563 	
MGI:96545	Il1r1	interleukin 1 receptor, type I	1		positive regulation of T-helper 1 cell cytokine production			ISO	P14778 	J:164563 	
MGI:98427	Il1rl1	interleukin 1 receptor-like 1	1		negative regulation of T-helper 1 type immune response			IGI	P08226 	J:132106 	
MGI:96548	Il2	interleukin 2	3		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96548	Il2	interleukin 2	3		negative regulation of T-helper 17 cell differentiation			IGI	URS000039ED8D_10090 	J:220376 	
MGI:96548	Il2	interleukin 2	3		positive regulation of isotype switching to IgG isotypes			IMP	MGI:1857191 	J:39989 	
MGI:96556	Il4	interleukin 4	11		negative regulation of T-helper 17 cell differentiation			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		negative regulation of T-helper 17 cell differentiation			IDA		J:141227 	
MGI:96556	Il4	interleukin 4	11		positive regulation of isotype switching to IgE isotypes			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		positive regulation of isotype switching to IgE isotypes	regulates a function/process that happens in B cell		IDA		J:88910 	
MGI:96556	Il4	interleukin 4	11		positive regulation of isotype switching to IgG isotypes			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		positive regulation of isotype switching to IgG isotypes	regulates a function/process that happens in B cell		IDA		J:88910 	
MGI:96556	Il4	interleukin 4	11		positive regulation of isotype switching to IgG isotypes			IDA		J:84929 	
MGI:96556	Il4	interleukin 4	11		T-helper 1 cell lineage commitment			IGI	MGI:103034 	J:165738 	
MGI:96556	Il4	interleukin 4	11		T-helper 2 cell cytokine production			IBA	PTN002934025 	J:265628 	
MGI:96556	Il4	interleukin 4	11		T-helper 2 cell cytokine production			ISO	P05112 	J:164563 	
MGI:105367	Il4ra	interleukin 4 receptor, alpha	7		immunoglobulin mediated immune response			IMP	MGI:1861951 	J:100883 	
MGI:105367	Il4ra	interleukin 4 receptor, alpha	7		negative regulation of T-helper 1 cell differentiation	regulates the differentiation of CL:0000545		IGI	MGI:96109 	J:126429 	
MGI:96559	Il6	interleukin 6	5		positive regulation of T-helper 2 cell cytokine production	uses UniProtKB:P18893		IMP		J:235269 	
MGI:96559	Il6	interleukin 6	5		T-helper 17 cell lineage commitment			IDA		J:260609 	
MGI:96559	Il6	interleukin 6	5		T-helper 17 cell lineage commitment			IMP		J:115922 	
MGI:105304	Il6ra	interleukin 6 receptor, alpha	3		T-helper 17 cell lineage commitment			IDA		J:260609 	
MGI:96562	Il7r	interleukin 7 receptor	15		negative regulation of T cell mediated cytotoxicity	regulates a function/process that happens in thymus,regulates a function/process that happens in T cell|regulates a function/process that happens in spleen,regulates a function/process that happens in T cell		IMP	MGI:1857198 	J:41239 	
MGI:96539	Il12a	interleukin 12a	3		positive regulation of T cell mediated cytotoxicity			ISO	P29459 	J:164563 	
MGI:96539	Il12a	interleukin 12a	3		T-helper 1 cell cytokine production			IGI	MGI:107936 MGI:96540 	J:98417 	
MGI:96540	Il12b	interleukin 12b	11		positive regulation of T cell mediated cytotoxicity			IDA		J:87643 	
MGI:96540	Il12b	interleukin 12b	11		positive regulation of T-helper 1 type immune response			IDA		J:87643 	
MGI:96540	Il12b	interleukin 12b	11		positive regulation of T-helper 1 type immune response			ISO	P29460 	J:164563 	
MGI:96540	Il12b	interleukin 12b	11		T-helper 1 cell cytokine production			IGI	MGI:107936 MGI:96539 	J:98417 	
MGI:104579	Il12rb1	interleukin 12 receptor, beta 1	8		positive regulation of T-helper 1 type immune response			ISO	P42701 	J:164563 	
MGI:1277954	Il13ra2	interleukin 13 receptor, alpha 2	X		immunoglobulin mediated immune response			IMP	MGI:2653910 	J:100883 	
MGI:107364	Il17a	interleukin 17A	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2676631	Il17f	interleukin 17F	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:107399	Il17ra	interleukin 17 receptor A	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:107936	Il18	interleukin 18	9		positive regulation of T-helper 1 cell cytokine production			ISO	Q14116 	J:164563 	
MGI:107936	Il18	interleukin 18	9		T-helper 1 cell cytokine production			IDA		J:98417 	
MGI:107936	Il18	interleukin 18	9		T-helper 1 cell cytokine production			IGI	MGI:96539 MGI:96540 	J:98417 	
MGI:107936	Il18	interleukin 18	9		T-helper 1 type immune response			ISO	Q14116 	J:164563 	
MGI:107936	Il18	interleukin 18	9		T-helper 1 type immune response			ISS	Q14116 	J:115169 	
MGI:1333800	Il18bp	interleukin 18 binding protein	7		T-helper 1 type immune response			IBA	PTN000370839 	J:265628 	
MGI:1333800	Il18bp	interleukin 18 binding protein	7		T-helper 1 type immune response			ISO	O95998 	J:164563 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		positive regulation of T-helper 1 cell cytokine production			ISO	Q13478 	J:164563 	
MGI:105383	Il18r1	interleukin 18 receptor 1	1		T-helper 1 cell differentiation	results in the differentiation of T-helper 1 cell		IMP	MGI:2136765 	J:70298 	
MGI:1338888	Il18rap	interleukin 18 receptor accessory protein	1		T-helper 1 cell cytokine production	happens at the same time as cellular response to interleukin-18		IMP	MGI:3579137 	J:98417 	
MGI:2143266	Il20rb	interleukin 20 receptor beta	9		negative regulation of type IV hypersensitivity	regulates a function/process that has the participant T cell		IMP	MGI:3830304 	J:143497 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T cell mediated cytotoxicity			IDA		J:87643 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T-helper 1 type immune response			IDA		J:87643 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T-helper 1 type immune response			ISO	Q9NPF7 	J:164563 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T-helper 17 cell lineage commitment			IBA	PTN000409283 	J:265628 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T-helper 17 cell lineage commitment			IDA		J:150655 	
MGI:1932410	Il23a	interleukin 23, alpha subunit p19	10		positive regulation of T-helper 17 type immune response			IDA		J:150655 	
MGI:2181693	Il23r	interleukin 23 receptor	6		positive regulation of T-helper 1 type immune response			ISO	Q5VWK5 	J:164563 	
MGI:2384409	Il27	interleukin 27	7		regulation of T-helper 1 cell differentiation			IBA	PTN000466839 	J:265628 	
MGI:2384409	Il27	interleukin 27	7		regulation of T-helper 1 cell differentiation			ISO	Q8NEV9 	J:164563 	
MGI:1355318	Il27ra	interleukin 27 receptor, alpha	8		negative regulation of T-helper 17 type immune response	happens in T-helper 17 cell,happens at the same time as artery morphogenesis		IGI	P35951 	J:212625 	
MGI:1355318	Il27ra	interleukin 27 receptor, alpha	8		positive regulation of T-helper 1 type immune response			IMP	MGI:3525439 	J:65439 	
MGI:1355318	Il27ra	interleukin 27 receptor, alpha	8		regulation of isotype switching to IgG isotypes			IMP	MGI:3525439 	J:65439 	
MGI:2180511	Il31ra	interleukin 31 receptor A	13		T-helper 2 cell cytokine production	happens in intestine		IMP	MGI:3717594 	J:148242 	
MGI:1924375	Il33	interleukin 33	19		negative regulation of T-helper 1 type immune response			IGI	P08226 	J:132106 	
MGI:107357	Inpp5d	inositol polyphosphate-5-phosphatase D	1		immunoglobulin mediated immune response			IMP	MGI:2386884 	J:60916 	
MGI:96590	Irf1	interferon regulatory factor 1	11		positive regulation of T-helper 1 cell differentiation			TAS		J:183979 	
MGI:96590	Irf1	interferon regulatory factor 1	11		regulation of adaptive immune response			TAS		J:183131 	
MGI:1096873	Irf4	interferon regulatory factor 4	13		T-helper 17 cell lineage commitment			IMP		J:190118 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		immunoglobulin mediated immune response			IMP	MGI:3577089 	J:97662 	
MGI:1859212	Irf7	interferon regulatory factor 7	7		regulation of adaptive immune response			ISO	Q92985 	J:164563 	
MGI:96621	Itk	IL2 inducible T cell kinase	11		adaptive immune response			IBA	PTN000700360 	J:265628 	
MGI:96621	Itk	IL2 inducible T cell kinase	11		adaptive immune response			IMP		J:54449 	
MGI:1095416	Jag1	jagged 1	2		T cell mediated immunity			ISO	P78504 	J:164563 	
MGI:96629	Jak2	Janus kinase 2	19		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:99928	Jak3	Janus kinase 3	8		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:99928	Jak3	Janus kinase 3	8		negative regulation of T-helper 1 cell differentiation			IMP		J:123902 	
MGI:1933825	Jam3	junction adhesion molecule 3	9		adaptive immune response			IMP	MGI:3055281 	J:147736 	
MGI:96493	Jchain	immunoglobulin joining chain	5		adaptive immune response			ISO	P01591 	J:164563 	
MGI:1915387	Kdelr1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1	7		T cell cytokine production			IMP	MGI:5689886 	J:224970 	
MGI:99780	Kdm5d	lysine (K)-specific demethylase 5D	Y		T cell antigen processing and presentation			IDA		J:122146 	
MGI:2686922	Klhl6	kelch-like 6	16		germinal center formation			IMP		J:101363 	
MGI:1336161	Klrc1	killer cell lectin-like receptor subfamily C, member 1	6		negative regulation of T cell mediated cytotoxicity			ISO	P26715 	J:164563 	
MGI:1196275	Klrd1	killer cell lectin-like receptor, subfamily D, member 1	6		negative regulation of T cell mediated cytotoxicity			ISO	Q13241 	J:164563 	
MGI:1196250	Klrk1	killer cell lectin-like receptor subfamily K, member 1	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2444557	Kmt5b	lysine methyltransferase 5B	19		positive regulation of isotype switching			IMP		J:280470 	
MGI:2385262	Kmt5c	lysine methyltransferase 5C	7		positive regulation of isotype switching			IMP		J:280470 	
MGI:106588	Lag3	lymphocyte-activation gene 3	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2441659	Lamp3	lysosomal-associated membrane protein 3	16		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1342293	Lat	linker for activation of T cells	7		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1926479	Lat2	linker for activation of T cells family, member 2	5		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:2443362	Lax1	lymphocyte transmembrane adaptor 1	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96770	Lef1	lymphoid enhancer binding factor 1	3		T-helper 1 cell differentiation			IDA		J:164710 	
MGI:109496	Lgals9	lectin, galactose binding, soluble 9	11	NOT	regulation of T-helper 17 type immune response			IMP		J:224716 	
MGI:1335098	Lig4	ligase IV, DNA, ATP-dependent	8		isotype switching	happens in mature B cell		IMP	MGI:1857732 	J:126758 	
MGI:1919949	Lime1	Lck interacting transmembrane adaptor 1	2		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1337004	Loxl3	lysyl oxidase-like 3	6		negative regulation of T-helper 17 cell lineage commitment			IMP		J:239159 	
MGI:104797	Lta	lymphotoxin A	17		positive regulation of humoral immune response mediated by circulating immunoglobulin			IGI	MGI:104798 	J:115034 	
MGI:96885	Ly9	lymphocyte antigen 9	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96885	Ly9	lymphocyte antigen 9	1		T-helper 17 cell lineage commitment			ISO	Q9HBG7 	J:164563 	
MGI:96892	Lyn	LYN proto-oncogene, Src family tyrosine kinase	4		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:107448	Lyst	lysosomal trafficking regulator	13		T cell mediated immunity			IMP	MGI:1855968 	J:6692 	
MGI:1919140	Mad2l2	MAD2 mitotic arrest deficient-like 2	4		positive regulation of isotype switching			ISO	Q9UI95 	J:164563 	
MGI:2445027	Malt1	MALT1 paracaspase	18		positive regulation of T cell cytokine production			ISO	Q9UDY8 	J:164563 	
MGI:2445027	Malt1	MALT1 paracaspase	18		positive regulation of T-helper 17 cell differentiation			IDA		J:259145 	
MGI:1919029	Marchf8	membrane associated ring-CH-type finger 8	6		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1330832	Masp2	mannan-binding lectin serine peptidase 2	4		complement activation, classical pathway			IEA	KW-0180 	J:60000 	
MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	14		complement activation, classical pathway			IEA	KW-0180 	J:60000 	
MGI:96924	Mbl2	mannose-binding lectin (protein C) 2	19		complement activation, classical pathway			IEA	KW-0180 	J:60000 	
MGI:1890498	Mcoln1	mucolipin 1	8		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1915529	Mcoln2	mucolipin 2	3		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:99458	Mef2c	myocyte enhancer factor 2C	13		germinal center formation			IMP		J:144071 	
MGI:99458	Mef2c	myocyte enhancer factor 2C	13		regulation of germinal center formation			IMP		J:136292 	
MGI:1922925	Mfsd6	major facilitator superfamily domain containing 6	1		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:96982	Mif	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	10		positive regulation of adaptive immune response			NAS		J:131317 	
MGI:3618735	Mir181b-1	microRNA 181b-1	1		regulation of isotype switching			IDA		J:141184 	
MGI:3618736	Mir181b-2	microRNA 181b-2	2		regulation of isotype switching			IDA		J:141184 	
MGI:3619324	Mir301	microRNA 301	11		positive regulation of T-helper 17 type immune response			IMP		J:184679 	
MGI:3619324	Mir301	microRNA 301	11		regulation of T-helper 17 cell differentiation			IMP		J:184679 	
MGI:3619338	Mir326	microRNA 326	7		positive regulation of T-helper 17 cell differentiation			IDA		J:157744 	
MGI:3619338	Mir326	microRNA 326	7		positive regulation of T-helper 17 cell differentiation			IMP		J:157744 	
MGI:3718563	Mir873a	microRNA 873a	4		T-helper 17 cell differentiation			ISO	HGNC 	J:251356 	
MGI:101938	Mlh1	mutL homolog 1	9		isotype switching			IMP	MGI:1857946 	J:83489 	
MGI:101938	Mlh1	mutL homolog 1	9		positive regulation of isotype switching to IgA isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:101938	Mlh1	mutL homolog 1	9		positive regulation of isotype switching to IgG isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:101938	Mlh1	mutL homolog 1	9		somatic recombination of immunoglobulin genes involved in immune response			IGI	MGI:101816 	J:83489 	
MGI:1913539	Mptx1	mucosal pentraxin 1	1		complement activation, classical pathway			IBA	PTN000444388 	J:265628 	
MGI:3779286	Mptx2	mucosal pentraxin 2	1		complement activation, classical pathway			IBA	PTN000444388 	J:265628 	
MGI:1195463	Mr1	major histocompatibility complex, class I-related	1		positive regulation of T cell mediated cytotoxicity directed against tumor cell target			ISO	Q95460 	J:164563 	
MGI:101816	Msh2	mutS homolog 2	17		B cell mediated immunity			IMP	MGI:1857940 	J:52568 	
MGI:101816	Msh2	mutS homolog 2	17		B cell mediated immunity			IMP	MGI:1858055 	J:48834 	
MGI:101816	Msh2	mutS homolog 2	17		isotype switching			IMP	MGI:1857940 	J:83489 	
MGI:101816	Msh2	mutS homolog 2	17		isotype switching			IMP	MGI:2151801 	J:56764 	
MGI:101816	Msh2	mutS homolog 2	17		positive regulation of isotype switching to IgA isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:101816	Msh2	mutS homolog 2	17		positive regulation of isotype switching to IgG isotypes	happens in spleen,happens in B cell		IMP		J:56764 	
MGI:101816	Msh2	mutS homolog 2	17		somatic recombination of immunoglobulin genes involved in immune response			IBA	PTN002603823 	J:265628 	
MGI:101816	Msh2	mutS homolog 2	17		somatic recombination of immunoglobulin genes involved in immune response			IGI	MGI:101938 	J:83489 	
MGI:1343961	Msh6	mutS homolog 6	17		isotype switching			IGI	MGI:109352 	J:125031 	
MGI:1343961	Msh6	mutS homolog 6	17		isotype switching	happens in lymphocyte		IMP	MGI:3653701 	J:110906 	
MGI:1928394	Mtor	mechanistic target of rapamycin kinase	4		T-helper 1 cell lineage commitment			IMP		J:233777 	
MGI:2153525	Muc4	mucin 4	16		negative regulation of T cell mediated cytotoxicity directed against tumor cell target			ISO	RGD:621331 	J:155856 	
MGI:108005	Myd88	myeloid differentiation primary response gene 88	9		immunoglobulin mediated immune response			IMP	MGI:2385681 	J:97662 	
MGI:1927091	Myo1g	myosin IG	11		adaptive immune response			IEA	KW-1064 	J:60000 	
MGI:1927091	Myo1g	myosin IG	11		T cell mediated immunity			IMP		J:212451 	
MGI:1351625	Nbn	nibrin	4		isotype switching			IDA		J:96104 	
MGI:1929601	Ndfip1	Nedd4 family interacting protein 1	18		negative regulation of isotype switching to IgE isotypes			IMP	MGI:3695433 	J:116617 	
MGI:1929601	Ndfip1	Nedd4 family interacting protein 1	18		regulation of isotype switching to IgG isotypes			IMP	MGI:3695433 	J:116617 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of immunoglobulin mediated immune response			IBA	PTN000589191 	J:265628 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		positive regulation of immunoglobulin mediated immune response			ISO	Q92692 	J:164563 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		susceptibility to T cell mediated cytotoxicity			IBA	PTN000589191 	J:265628 	
MGI:97822	Nectin2	nectin cell adhesion molecule 2	7		susceptibility to T cell mediated cytotoxicity			ISO	Q92692 	J:164563 	
MGI:97297	Nedd4	neural precursor cell expressed, developmentally down-regulated 4	9		adaptive immune response			IMP	MGI:3829272 	J:143560 	
MGI:1099800	Nfkb2	nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100	19		germinal center formation	has the participant spleen germinal center		IMP	MGI:2179705 	J:112111 	
MGI:3041243	Nfkbid	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, delta	7		positive regulation of T-helper 17 cell differentiation			IMP		J:259145 	
MGI:1931595	Nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta	16		positive regulation of T-helper 17 cell differentiation			IMP		J:259145 	
